game_id,play_no,wp
401229040,62,0.957
401229040,63,0.961
401229040,64,0.958
401229040,65,0.951
401229040,66,0.979
401229040,67,0.939
401229040,68,1.0
401343177,0,0.403
401343177,1,0.444
401343177,2,0.384
401343177,3,0.464
401343177,4,0.521
401343177,5,0.498
401343177,6,0.482
401343177,7,0.506
401343177,8,0.512
401343177,9,0.541
401343177,10,0.826
401343177,11,0.811
401343177,12,0.752
401343177,13,0.797
401343177,14,0.708
401343177,15,0.726
401343177,16,0.608
401343177,17,0.648
401343177,18,0.629
401343177,19,0.628
401343177,20,0.624
401343177,21,0.664
401343177,22,0.693
401343177,23,0.712
401343177,24,0.693
401343177,25,0.678
401343177,26,0.687
401343177,27,0.704
401343177,28,0.82
401343177,29,0.894
401343177,30,0.876
401343177,31,0.9
401343177,32,0.915
401343177,33,0.927
401343177,34,0.926
401343177,35,0.935
401343177,36,0.921
401343177,37,0.931
401343177,38,0.9
401343177,39,0.853
401343177,40,0.955
401343177,41,0.949
401343177,42,0.944
401343177,43,0.94
401343177,44,0.963
401343177,45,0.976
401343177,46,0.982
401343177,47,0.985
401343177,48,0.982
401343177,49,0.979
401343177,50,0.982
401343177,51,0.984
401343177,52,0.979
401343177,53,0.993
401343177,54,0.999
401343177,55,0.991
401343177,56,1.0
401228700,0,0.527
401228700,1,0.498
401228700,2,0.557
401228700,3,0.535
401228700,4,0.52
401228700,5,0.541
401228700,6,0.507
401228700,7,0.534
401228700,8,0.509
401228700,9,0.541
401228700,10,0.564
401228700,11,0.542
401228700,12,0.526
401228700,13,0.537
401228700,14,0.518
401228700,15,0.543
401228700,16,0.558
401228700,17,0.569
401228700,18,0.55
401228700,19,0.534
401228700,20,0.527
401228700,21,0.446
401228700,22,0.469
401228700,23,0.452
401228700,24,0.465
401228700,25,0.434
401228700,26,0.463
401228700,27,0.425
401228700,28,0.395
401228700,29,0.423
401228700,30,0.395
401228700,31,0.36
401228700,32,0.403
401228700,33,0.278
401228700,34,0.253
401228700,35,0.319
401228700,36,0.395
401228700,37,0.539
401228700,38,0.684
401228700,39,0.673
401228700,40,0.697
401228700,41,0.607
401228700,42,0.736
401228700,43,0.897
401228700,44,0.965
401228700,45,0.967
401228700,46,0.969
401228700,47,0.973
401228700,48,0.992
401228700,49,0.991
401228700,50,0.994
401228700,51,0.991
401228700,52,0.975
401228700,53,0.98
401228700,54,0.976
401228700,55,0.981
401228700,56,0.986
401228700,57,0.983
401228700,58,0.991
401228700,59,0.99
401228700,60,0.989
401228700,61,0.993
401228700,62,0.995
401228700,63,0.994
401228700,64,0.991
401228700,65,0.984
401228700,66,0.997
401228700,67,0.997
401228700,68,0.997
401228700,69,0.999
401228700,70,0.999
401228700,71,0.998
401228700,72,0.999
401228700,73,0.999
401228700,74,0.999
401228700,75,0.999
401228700,76,0.999
401228700,77,0.999
401228700,78,0.999
401228700,79,0.999
401228700,80,0.999
401228700,81,0.999
401228700,82,0.999
401228700,83,1.0
401228449,0,0.461
401228449,1,0.482
401228449,2,0.499
401228449,3,0.543
401228449,4,0.514
401228449,5,0.467
401228449,6,0.557
401228449,7,0.573
401228449,8,0.528
401228449,9,0.492
401228449,10,0.444
401228449,11,0.557
401228449,12,0.548
401228449,13,0.603
401228449,14,0.577
401228449,15,0.556
401228449,16,0.553
401228449,17,0.495
401228449,18,0.531
401228449,19,0.574
401228449,20,0.366
401228449,21,0.358
401228449,22,0.343
401228449,23,0.385
401228449,24,0.352
401228449,25,0.325
401228449,26,0.305
401228449,27,0.279
401228449,28,0.315
401228449,29,0.319
401228449,30,0.352
401228449,31,0.315
401228449,32,0.345
401228449,33,0.269
401228449,34,0.295
401228449,35,0.318
401228449,36,0.336
401228449,37,0.3
401228449,38,0.319
401228449,39,0.311
401228449,40,0.435
401228449,41,0.399
401228449,42,0.435
401228449,43,0.464
401228449,44,0.485
401228449,45,0.434
401228449,46,0.393
401228449,47,0.365
401228449,48,0.41
401228449,49,0.435
401228449,50,0.464
401228449,51,0.521
401228449,52,0.493
401228449,53,0.543
401228449,54,0.769
401228449,55,0.676
401228449,56,0.612
401228449,57,0.686
401228449,58,0.601
401228449,59,0.234
401228449,60,0.262
401228449,61,0.289
401228449,62,0.216
401228449,63,0.163
401228449,64,0.131
401228449,65,0.152
401228449,66,0.166
401228449,67,0.19
401228449,68,0.413
401228449,69,0.383
401228449,70,0.599
401228449,71,0.564
401228449,72,0.45
401228449,73,0.414
401228449,74,0.53
401228449,75,0.673
401228449,76,0.388
401228449,77,0.486
401228449,78,0.468
401228449,79,0.549
401228449,80,1.0
401228074,0,0.806
401228074,1,0.814
401228074,2,0.818
401228074,3,0.871
401228074,4,0.885
401228074,5,0.85
401228074,6,0.841
401228074,7,0.855
401228074,8,0.863
401228074,9,0.866
401228074,10,0.854
401228074,11,0.863
401228074,12,0.932
401228074,13,0.927
401228074,14,0.952
401228074,15,0.953
401228074,16,0.949
401228074,17,0.924
401228074,18,0.932
401228074,19,0.918
401228074,20,0.93
401228074,21,0.937
401228074,22,0.93
401228074,23,0.924
401228074,24,0.919
401228074,25,0.93
401228074,26,0.937
401228074,27,0.94
401228074,28,0.934
401228074,29,0.928
401228074,30,0.955
401228074,31,0.958
401228074,32,0.953
401228074,33,0.938
401228074,34,0.951
401228074,35,0.966
401228074,36,0.971
401228074,37,0.965
401228074,38,0.969
401228074,39,0.964
401228074,40,0.955
401228074,41,0.962
401228074,42,0.949
401228074,43,0.929
401228074,44,0.894
401228074,45,0.937
401228074,46,0.876
401228074,47,0.912
401228074,48,0.95
401228074,49,0.944
401228074,50,0.94
401228074,51,0.936
401228074,52,0.887
401228074,53,0.909
401228074,54,0.92
401228074,55,0.926
401228074,56,0.918
401228074,57,0.91
401228074,58,0.913
401228074,59,0.918
401228074,60,0.958
401228074,61,0.949
401228074,62,0.912
401228074,63,0.945
401228074,64,0.966
401228074,65,0.981
401228074,66,0.979
401228074,67,0.977
401228074,68,0.989
401228074,69,0.989
401228074,70,0.988
401228074,71,0.995
401228074,72,0.989
401228074,73,1.0
401227819,0,0.58
401227819,1,0.597
401227819,2,0.607
401227819,3,0.586
401227819,4,0.57
401227819,5,0.559
401227819,6,0.495
401227819,7,0.515
401227819,8,0.574
401227819,9,0.613
401227819,10,0.589
401227819,11,0.572
401227819,12,0.582
401227819,13,0.561
401227819,14,0.586
401227819,15,0.6
401227819,16,0.609
401227819,17,0.647
401227819,18,0.573
401227819,19,0.563
401227819,20,0.591
401227819,21,0.538
401227819,22,0.583
401227819,23,0.63
401227819,24,0.675
401227819,25,0.583
401227819,26,0.568
401227819,27,0.521
401227819,28,0.545
401227819,29,0.478
401227819,30,0.417
401227819,31,0.416
401227819,32,0.195
401227819,33,0.123
401227819,34,0.133
401227819,35,0.168
401227819,36,0.223
401227819,37,0.116
401227819,38,0.091
401227819,39,0.098
401227819,40,0.104
401227819,41,0.095
401227819,42,0.107
401227819,43,0.088
401227819,44,0.074
401227819,45,0.069
401227819,46,0.058
401227819,47,0.063
401227819,48,0.056
401227819,49,0.078
401227819,50,0.056
401227819,51,0.042
401227819,52,0.036
401227819,53,0.039
401227819,54,0.042
401227819,55,0.04
401227819,56,0.043
401227819,57,0.027
401227819,58,0.018
401227819,59,0.015
401227819,60,0.016
401227819,61,0.014
401227819,62,0.015
401227819,63,0.017
401227819,64,0.007
401227819,65,0.002
401227819,66,0.0
401229113,0,0.211
401229113,1,0.172
401229113,2,0.127
401229113,3,0.15
401229113,4,0.146
401229113,5,0.076
401229113,6,0.079
401229113,7,0.104
401229113,8,0.089
401229113,9,0.074
401229113,10,0.063
401229113,11,0.068
401229113,12,0.069
401229113,13,0.072
401229113,14,0.064
401229113,15,0.06
401229113,16,0.059
401229113,17,0.063
401229113,18,0.059
401229113,19,0.066
401229113,20,0.045
401229113,21,0.048
401229113,22,0.042
401229113,23,0.042
401229113,24,0.041
401229113,25,0.044
401229113,26,0.047
401229113,27,0.047
401229113,28,0.063
401229113,29,0.049
401229113,30,0.038
401229113,31,0.032
401229113,32,0.035
401229113,33,0.038
401229113,34,0.04
401229113,35,0.034
401229113,36,0.03
401229113,37,0.027
401229113,38,0.03
401229113,39,0.032
401229113,40,0.034
401229113,41,0.032
401229113,42,0.043
401229113,43,0.069
401229113,44,0.04
401229113,45,0.041
401229113,46,0.044
401229113,47,0.047
401229113,48,0.046
401229113,49,0.035
401229113,50,0.047
401229113,51,0.032
401229113,52,0.023
401229113,53,0.025
401229113,54,0.026
401229113,55,0.028
401229113,56,0.023
401229113,57,0.016
401229113,58,0.022
401229113,59,0.012
401229113,60,0.013
401229113,61,0.014
401229113,62,0.014
401229113,63,0.006
401229113,64,0.002
401229113,65,0.0
401227290,0,0.424
401227290,1,0.436
401227290,2,0.427
401227290,3,0.447
401227290,4,0.427
401227290,5,0.459
401227290,6,0.425
401227290,7,0.636
401227290,8,0.631
401227290,9,0.654
401227290,10,0.669
401227290,11,0.676
401227290,12,0.661
401227290,13,0.76
401227290,14,0.753
401227290,15,0.762
401227290,16,0.773
401227290,17,0.784
401227290,18,0.762
401227290,19,0.568
401227290,20,0.542
401227290,21,0.582
401227290,22,0.562
401227290,23,0.549
401227290,24,0.541
401227290,25,0.498
401227290,26,0.536
401227290,27,0.571
401227290,28,0.593
401227290,29,0.57
401227290,30,0.557
401227290,31,0.569
401227290,32,0.712
401227290,33,0.689
401227290,34,0.712
401227290,35,0.731
401227290,36,0.738
401227290,37,0.726
401227290,38,0.716
401227290,39,0.73
401227290,40,0.71
401227290,41,0.65
401227290,42,0.708
401227290,43,0.654
401227290,44,0.723
401227290,45,0.578
401227290,46,0.637
401227290,47,0.613
401227290,48,0.641
401227290,49,0.611
401227290,50,0.59
401227290,51,0.635
401227290,52,0.567
401227290,53,0.508
401227290,54,0.609
401227290,55,0.714
401227290,56,0.694
401227290,57,0.684
401227290,58,0.678
401227290,59,0.745
401227290,60,0.799
401227290,61,0.838
401227290,62,0.824
401227290,63,0.812
401227290,64,0.805
401227290,65,0.891
401227290,66,0.788
401227290,67,0.683
401227290,68,1.0
401228573,0,0.516
401228573,1,0.484
401228573,2,0.544
401228573,3,0.521
401228573,4,0.568
401228573,5,0.529
401228573,6,0.49
401228573,7,0.427
401228573,8,0.472
401228573,9,0.51
401228573,10,0.543
401228573,11,0.52
401228573,12,0.504
401228573,13,0.496
401228573,14,0.52
401228573,15,0.479
401228573,16,0.44
401228573,17,0.368
401228573,18,0.357
401228573,19,0.259
401228573,20,0.172
401228573,21,0.2
401228573,22,0.179
401228573,23,0.176
401228573,24,0.187
401228573,25,0.377
401228573,26,0.39
401228573,27,0.357
401228573,28,0.326
401228573,29,0.39
401228573,30,0.385
401228573,31,0.355
401228573,32,0.334
401228573,33,0.323
401228573,34,0.345
401228573,35,0.299
401228573,36,0.337
401228573,37,0.378
401228573,38,0.414
401228573,39,0.429
401228573,40,0.514
401228573,41,0.558
401228573,42,0.795
401228573,43,0.937
401228573,44,0.934
401228573,45,0.932
401228573,46,0.946
401228573,47,0.931
401228573,48,0.948
401228573,49,0.96
401228573,50,0.958
401228573,51,0.96
401228573,52,0.959
401228573,53,0.956
401228573,54,0.911
401228573,55,0.94
401228573,56,0.957
401228573,57,0.974
401228573,58,0.972
401228573,59,0.97
401228573,60,0.971
401228573,61,0.973
401228573,62,0.969
401228573,63,0.98
401228573,64,0.961
401228573,65,0.972
401228573,66,0.978
401228573,67,0.977
401228573,68,0.975
401228573,69,0.977
401228573,70,0.976
401228573,71,0.992
401228573,72,0.996
401228573,73,1.0
401322169,0,0.431
401322169,1,0.452
401322169,2,0.468
401322169,3,0.443
401322169,4,0.426
401322169,5,0.416
401322169,6,0.448
401322169,7,0.471
401322169,8,0.488
401322169,9,0.46
401322169,10,0.442
401322169,11,0.432
401322169,12,0.462
401322169,13,0.486
401322169,14,0.499
401322169,15,0.581
401322169,16,0.623
401322169,17,0.562
401322169,18,0.643
401322169,19,0.625
401322169,20,0.554
401322169,21,0.473
401322169,22,0.287
401322169,23,0.283
401322169,24,0.272
401322169,25,0.318
401322169,26,0.201
401322169,27,0.23
401322169,28,0.195
401322169,29,0.251
401322169,30,0.201
401322169,31,0.309
401322169,32,0.276
401322169,33,0.236
401322169,34,0.31
401322169,35,0.318
401322169,36,0.399
401322169,37,0.34
401322169,38,0.279
401322169,39,0.235
401322169,40,0.258
401322169,41,0.22
401322169,42,0.255
401322169,43,0.251
401322169,44,0.29
401322169,45,0.221
401322169,46,0.168
401322169,47,0.14
401322169,48,0.154
401322169,49,0.162
401322169,50,0.153
401322169,51,0.135
401322169,52,0.127
401322169,53,0.169
401322169,54,0.086
401322169,55,0.027
401322169,56,0.0
401229438,0,0.695
401229438,1,0.71
401229438,2,0.699
401229438,3,0.721
401229438,4,0.7
401229438,5,0.682
401229438,6,0.667
401229438,7,0.689
401229438,8,0.705
401229438,9,0.713
401229438,10,0.688
401229438,11,0.669
401229438,12,0.654
401229438,13,0.676
401229438,14,0.643
401229438,15,0.697
401229438,16,0.725
401229438,17,0.858
401229438,18,0.876
401229438,19,0.847
401229438,20,0.835
401229438,21,0.826
401229438,22,0.846
401229438,23,0.821
401229438,24,0.87
401229438,25,0.896
401229438,26,0.856
401229438,27,0.858
401229438,28,0.849
401229438,29,0.835
401229438,30,0.799
401229438,31,0.872
401229438,32,0.852
401229438,33,0.878
401229438,34,0.895
401229438,35,0.867
401229438,36,0.909
401229438,37,0.846
401229438,38,0.866
401229438,39,0.882
401229438,40,0.889
401229438,41,0.875
401229438,42,0.863
401229438,43,0.923
401229438,44,0.929
401229438,45,0.962
401229438,46,0.98
401229438,47,0.989
401229438,48,0.988
401229438,49,0.992
401229438,50,0.994
401229438,51,0.995
401229438,52,0.995
401229438,53,0.994
401229438,54,0.994
401229438,55,0.995
401229438,56,0.994
401229438,57,0.987
401229438,58,0.977
401229438,59,0.946
401229438,60,0.961
401229438,61,0.936
401229438,62,0.893
401229438,63,0.942
401229438,64,0.897
401229438,65,0.929
401229438,66,0.957
401229438,67,0.953
401229438,68,0.949
401229438,69,0.946
401229438,70,0.975
401229438,71,0.993
401229438,72,1.0
401227629,0,0.705
401227629,1,0.716
401227629,2,0.722
401227629,3,0.703
401227629,4,0.689
401227629,5,0.697
401227629,6,0.676
401227629,7,0.697
401227629,8,0.709
401227629,9,0.714
401227629,10,0.738
401227629,11,0.772
401227629,12,0.864
401227629,13,0.894
401227629,14,0.923
401227629,15,0.9
401227629,16,0.907
401227629,17,0.89
401227629,18,0.856
401227629,19,0.868
401227629,20,0.827
401227629,21,0.862
401227629,22,0.875
401227629,23,0.893
401227629,24,0.917
401227629,25,0.947
401227629,26,0.968
401227629,27,0.98
401227629,28,0.975
401227629,29,0.972
401227629,30,0.959
401227629,31,0.966
401227629,32,0.96
401227629,33,0.964
401227629,34,0.97
401227629,35,0.967
401227629,36,0.964
401227629,37,0.963
401227629,38,0.95
401227629,39,0.961
401227629,40,0.945
401227629,41,0.961
401227629,42,0.973
401227629,43,0.976
401227629,44,0.973
401227629,45,0.984
401227629,46,0.995
401227629,47,0.994
401227629,48,0.994
401227629,49,0.996
401227629,50,0.994
401227629,51,0.996
401227629,52,0.997
401227629,53,0.997
401227629,54,0.997
401227629,55,0.997
401227629,56,0.997
401227629,57,0.997
401227629,58,0.997
401227629,59,0.994
401227629,60,0.996
401227629,61,0.997
401227629,62,0.997
401227629,63,0.997
401227629,64,0.997
401227629,65,0.997
401227629,66,0.996
401227629,67,0.998
401227629,68,0.999
401227629,69,0.997
401227629,70,0.998
401227629,71,0.998
401227629,72,0.997
401227629,73,0.997
401227629,74,0.994
401227629,75,0.998
401227629,76,1.0
401227362,0,0.522
401227362,1,0.56
401227362,2,0.598
401227362,3,0.575
401227362,4,0.313
401227362,5,0.305
401227362,6,0.322
401227362,7,0.366
401227362,8,0.327
401227362,9,0.288
401227362,10,0.262
401227362,11,0.278
401227362,12,0.288
401227362,13,0.278
401227362,14,0.261
401227362,15,0.297
401227362,16,0.271
401227362,17,0.252
401227362,18,0.35
401227362,19,0.338
401227362,20,0.361
401227362,21,0.378
401227362,22,0.39
401227362,23,0.364
401227362,24,0.342
401227362,25,0.33
401227362,26,0.351
401227362,27,0.315
401227362,28,0.293
401227362,29,0.333
401227362,30,0.372
401227362,31,0.335
401227362,32,0.307
401227362,33,0.334
401227362,34,0.288
401227362,35,0.313
401227362,36,0.333
401227362,37,0.345
401227362,38,0.428
401227362,39,0.363
401227362,40,0.319
401227362,41,0.271
401227362,42,0.242
401227362,43,0.271
401227362,44,0.322
401227362,45,0.398
401227362,46,0.326
401227362,47,0.643
401227362,48,0.616
401227362,49,0.629
401227362,50,0.596
401227362,51,0.623
401227362,52,0.646
401227362,53,0.651
401227362,54,0.617
401227362,55,0.595
401227362,56,0.578
401227362,57,0.625
401227362,58,0.533
401227362,59,0.51
401227362,60,0.595
401227362,61,0.543
401227362,62,0.672
401227362,63,0.723
401227362,64,0.789
401227362,65,0.931
401227362,66,0.946
401227362,67,0.944
401227362,68,0.969
401227362,69,0.913
401227362,70,0.957
401227362,71,1.0
401228207,0,0.707
401228207,1,0.72
401228207,2,0.728
401228207,3,0.706
401228207,4,0.688
401228207,5,0.672
401228207,6,0.635
401228207,7,0.714
401228207,8,0.715
401228207,9,0.689
401228207,10,0.669
401228207,11,0.654
401228207,12,0.616
401228207,13,0.656
401228207,14,0.663
401228207,15,0.534
401228207,16,0.419
401228207,17,0.444
401228207,18,0.411
401228207,19,0.428
401228207,20,0.493
401228207,21,0.449
401228207,22,0.374
401228207,23,0.396
401228207,24,0.354
401228207,25,0.343
401228207,26,0.376
401228207,27,0.421
401228207,28,0.376
401228207,29,0.341
401228207,30,0.317
401228207,31,0.321
401228207,32,0.205
401228207,33,0.213
401228207,34,0.219
401228207,35,0.185
401228207,36,0.214
401228207,37,0.17
401228207,38,0.159
401228207,39,0.092
401228207,40,0.098
401228207,41,0.102
401228207,42,0.104
401228207,43,0.078
401228207,44,0.062
401228207,45,0.052
401228207,46,0.057
401228207,47,0.058
401228207,48,0.06
401228207,49,0.042
401228207,50,0.059
401228207,51,0.037
401228207,52,0.05
401228207,53,0.024
401228207,54,0.026
401228207,55,0.022
401228207,56,0.026
401228207,57,0.026
401228207,58,0.031
401228207,59,0.074
401228207,60,0.045
401228207,61,0.023
401228207,62,0.011
401228207,63,0.012
401228207,64,0.013
401228207,65,0.013
401228207,66,0.004
401228207,67,0.001
401228207,68,0.0
401229105,0,0.66
401229105,1,0.671
401229105,2,0.677
401229105,3,0.658
401229105,4,0.643
401229105,5,0.632
401229105,6,0.653
401229105,7,0.664
401229105,8,0.669
401229105,9,0.698
401229105,10,0.736
401229105,11,0.692
401229105,12,0.741
401229105,13,0.755
401229105,14,0.741
401229105,15,0.705
401229105,16,0.742
401229105,17,0.746
401229105,18,0.759
401229105,19,0.743
401229105,20,0.73
401229105,21,0.721
401229105,22,0.743
401229105,23,0.625
401229105,24,0.641
401229105,25,0.626
401229105,26,0.361
401229105,27,0.363
401229105,28,0.329
401229105,29,0.465
401229105,30,0.443
401229105,31,0.429
401229105,32,0.447
401229105,33,0.444
401229105,34,0.444
401229105,35,0.41
401229105,36,0.403
401229105,37,0.392
401229105,38,0.307
401229105,39,0.319
401229105,40,0.396
401229105,41,0.435
401229105,42,0.509
401229105,43,0.587
401229105,44,0.578
401229105,45,0.57
401229105,46,0.536
401229105,47,0.576
401229105,48,0.604
401229105,49,0.591
401229105,50,0.598
401229105,51,0.561
401229105,52,0.582
401229105,53,0.559
401229105,54,0.523
401229105,55,0.57
401229105,56,0.608
401229105,57,0.638
401229105,58,0.59
401229105,59,0.546
401229105,60,0.51
401229105,61,0.436
401229105,62,0.627
401229105,63,0.602
401229105,64,0.662
401229105,65,0.599
401229105,66,0.543
401229105,67,0.518
401229105,68,0.649
401229105,69,0.688
401229105,70,0.365
401229105,71,0.403
401229105,72,0.322
401229105,73,0.175
401229105,74,0.0
401228240,0,0.575
401228240,1,0.521
401228240,2,0.578
401228240,3,0.626
401228240,4,0.667
401228240,5,0.646
401228240,6,0.63
401228240,7,0.639
401228240,8,0.657
401228240,9,0.615
401228240,10,0.638
401228240,11,0.653
401228240,12,0.66
401228240,13,0.638
401228240,14,0.659
401228240,15,0.728
401228240,16,0.665
401228240,17,0.819
401228240,18,0.801
401228240,19,0.817
401228240,20,0.831
401228240,21,0.836
401228240,22,0.853
401228240,23,0.833
401228240,24,0.848
401228240,25,0.828
401228240,26,0.802
401228240,27,0.826
401228240,28,0.842
401228240,29,0.85
401228240,30,0.838
401228240,31,0.83
401228240,32,0.823
401228240,33,0.846
401228240,34,0.86
401228240,35,0.84
401228240,36,0.863
401228240,37,0.851
401228240,38,0.872
401228240,39,0.876
401228240,40,0.901
401228240,41,0.915
401228240,42,0.898
401228240,43,0.86
401228240,44,0.802
401228240,45,0.858
401228240,46,0.626
401228240,47,0.649
401228240,48,0.663
401228240,49,0.706
401228240,50,0.669
401228240,51,0.753
401228240,52,0.934
401228240,53,0.928
401228240,54,0.931
401228240,55,0.924
401228240,56,0.89
401228240,57,0.83
401228240,58,0.864
401228240,59,0.956
401228240,60,0.961
401228240,61,0.946
401228240,62,0.949
401228240,63,0.953
401228240,64,0.994
401228240,65,0.994
401228240,66,0.993
401228240,67,0.996
401228240,68,0.998
401228240,69,0.997
401228240,70,0.995
401228240,71,0.998
401228240,72,0.998
401228240,73,0.998
401228240,74,0.998
401228240,75,0.999
401228240,76,0.998
401228240,77,0.999
401228240,78,1.0
401229231,0,0.391
401229231,1,0.41
401229231,2,0.425
401229231,3,0.405
401229231,4,0.392
401229231,5,0.384
401229231,6,0.412
401229231,7,0.391
401229231,8,0.423
401229231,9,0.448
401229231,10,0.425
401229231,11,0.411
401229231,12,0.434
401229231,13,0.404
401229231,14,0.431
401229231,15,0.45
401229231,16,0.465
401229231,17,0.444
401229231,18,0.434
401229231,19,0.429
401229231,20,0.461
401229231,21,0.413
401229231,22,0.46
401229231,23,0.338
401229231,24,0.376
401229231,25,0.351
401229231,26,0.331
401229231,27,0.32
401229231,28,0.287
401229231,29,0.293
401229231,30,0.081
401229231,31,0.062
401229231,32,0.065
401229231,33,0.058
401229231,34,0.057
401229231,35,0.062
401229231,36,0.051
401229231,37,0.044
401229231,38,0.041
401229231,39,0.046
401229231,40,0.05
401229231,41,0.053
401229231,42,0.042
401229231,43,0.036
401229231,44,0.033
401229231,45,0.035
401229231,46,0.03
401229231,47,0.015
401229231,48,0.007
401229231,49,0.004
401229231,50,0.001
401229231,51,0.001
401229231,52,0.001
401229231,53,0.002
401229231,54,0.001
401229231,55,0.001
401229231,56,0.001
401229231,57,0.004
401229231,58,0.005
401229231,59,0.003
401229231,60,0.002
401229231,61,0.001
401229231,62,0.001
401229231,63,0.002
401229231,64,0.001
401229231,65,0.002
401229231,66,0.001
401229231,67,0.001
401229231,68,0.001
401229231,69,0.001
401229231,70,0.001
401229231,71,0.001
401229231,72,0.001
401229231,73,0.001
401229231,74,0.0
401228440,0,0.614
401228440,1,0.627
401228440,2,0.616
401228440,3,0.638
401228440,4,0.695
401228440,5,0.659
401228440,6,0.626
401228440,7,0.595
401228440,8,0.616
401228440,9,0.59
401228440,10,0.618
401228440,11,0.636
401228440,12,0.617
401228440,13,0.638
401228440,14,0.613
401228440,15,0.631
401228440,16,0.665
401228440,17,0.872
401228440,18,0.86
401228440,19,0.873
401228440,20,0.848
401228440,21,0.849
401228440,22,0.889
401228440,23,0.881
401228440,24,0.874
401228440,25,0.882
401228440,26,0.924
401228440,27,0.916
401228440,28,0.929
401228440,29,0.936
401228440,30,0.94
401228440,31,0.936
401228440,32,0.962
401228440,33,0.96
401228440,34,0.959
401228440,35,0.966
401228440,36,0.958
401228440,37,0.939
401228440,38,0.906
401228440,39,0.925
401228440,40,0.907
401228440,41,0.953
401228440,42,0.949
401228440,43,0.956
401228440,44,0.948
401228440,45,0.982
401228440,46,0.982
401228440,47,0.986
401228440,48,0.989
401228440,49,0.99
401228440,50,0.991
401228440,51,0.991
401228440,52,0.99
401228440,53,0.989
401228440,54,0.992
401228440,55,0.994
401228440,56,0.992
401228440,57,0.995
401228440,58,0.994
401228440,59,0.993
401228440,60,0.993
401228440,61,0.993
401228440,62,0.988
401228440,63,0.979
401228440,64,0.989
401228440,65,0.995
401228440,66,0.998
401228440,67,0.998
401228440,68,0.998
401228440,69,0.999
401228440,70,0.999
401228440,71,0.999
401228440,72,0.999
401228440,73,0.999
401228440,74,0.999
401228440,75,0.999
401228440,76,0.998
401228440,77,0.995
401228440,78,0.989
401228440,79,0.997
401228440,80,1.0
401227977,0,0.558
401227977,1,0.595
401227977,2,0.424
401227977,3,0.403
401227977,4,0.43
401227977,5,0.451
401227977,6,0.497
401227977,7,0.551
401227977,8,0.62
401227977,9,0.748
401227977,10,0.74
401227977,11,0.726
401227977,12,0.702
401227977,13,0.723
401227977,14,0.698
401227977,15,0.604
401227977,16,0.688
401227977,17,0.742
401227977,18,0.726
401227977,19,0.715
401227977,20,0.706
401227977,21,0.734
401227977,22,0.634
401227977,23,0.653
401227977,24,0.64
401227977,25,0.6
401227977,26,0.662
401227977,27,0.701
401227977,28,0.663
401227977,29,0.689
401227977,30,0.644
401227977,31,0.602
401227977,32,0.626
401227977,33,0.646
401227977,34,0.656
401227977,35,0.632
401227977,36,0.656
401227977,37,0.647
401227977,38,0.604
401227977,39,0.552
401227977,40,0.328
401227977,41,0.35
401227977,42,0.366
401227977,43,0.377
401227977,44,0.338
401227977,45,0.306
401227977,46,0.284
401227977,47,0.304
401227977,48,0.316
401227977,49,0.325
401227977,50,0.282
401227977,51,0.25
401227977,52,0.23
401227977,53,0.245
401227977,54,0.257
401227977,55,0.265
401227977,56,0.443
401227977,57,0.397
401227977,58,0.355
401227977,59,0.392
401227977,60,0.32
401227977,61,0.342
401227977,62,0.312
401227977,63,0.342
401227977,64,0.361
401227977,65,0.283
401227977,66,0.632
401227977,67,0.593
401227977,68,0.561
401227977,69,0.598
401227977,70,0.63
401227977,71,0.645
401227977,72,0.585
401227977,73,0.653
401227977,74,0.576
401227977,75,0.63
401227977,76,0.531
401227977,77,0.493
401227977,78,0.484
401227977,79,0.297
401227977,80,0.2
401227977,81,0.225
401227977,82,0.575
401227977,83,0.713
401227977,84,0.642
401227977,85,0.563
401227977,86,0.569
401227977,87,0.286
401227977,88,0.182
401227977,89,0.257
401227977,90,0.178
401227977,91,0.196
401227977,92,0.343
401227977,93,0.211
401227977,94,0.161
401227977,95,0.0
401228010,0,0.767
401228010,1,0.676
401228010,2,0.518
401228010,3,0.487
401228010,4,0.515
401228010,5,0.511
401228010,6,0.482
401228010,7,0.518
401228010,8,0.556
401228010,9,0.436
401228010,10,0.433
401228010,11,0.343
401228010,12,0.256
401228010,13,0.258
401228010,14,0.293
401228010,15,0.31
401228010,16,0.282
401228010,17,0.262
401228010,18,0.284
401228010,19,0.402
401228010,20,0.376
401228010,21,0.343
401228010,22,0.349
401228010,23,0.369
401228010,24,0.39
401228010,25,0.355
401228010,26,0.392
401228010,27,0.341
401228010,28,0.476
401228010,29,0.501
401228010,30,0.442
401228010,31,0.449
401228010,32,0.45
401228010,33,0.428
401228010,34,0.406
401228010,35,0.433
401228010,36,0.466
401228010,37,0.473
401228010,38,0.502
401228010,39,0.591
401228010,40,0.857
401228010,41,0.904
401228010,42,0.932
401228010,43,0.928
401228010,44,0.92
401228010,45,0.895
401228010,46,0.858
401228010,47,0.797
401228010,48,0.847
401228010,49,0.894
401228010,50,0.94
401228010,51,0.935
401228010,52,0.934
401228010,53,0.932
401228010,54,0.932
401228010,55,0.906
401228010,56,0.922
401228010,57,0.912
401228010,58,0.944
401228010,59,0.939
401228010,60,0.934
401228010,61,0.931
401228010,62,0.946
401228010,63,0.955
401228010,64,0.959
